x	baseline	max	best	meta_1	meta_2	meta_3	meta_4	meta_5	meta_6	meta_7	meta_8	meta_9	meta_10	meta_11	meta_12	meta_13	meta_14	meta_15	meta_16	meta_17	meta_18	meta_19	meta_20	meta_21
0.961404	1.165468	3.488820	2.300464	2.391356	2.388388	2.401658	2.503659	2.405672	2.358145	2.466030	2.503569	2.415974	2.458902	2.429228	2.491443	2.123048	2.167390	2.212664	2.490784	2.452636	2.415534	2.501587	2.370338	2.380787
0.964912	1.116823	3.453853	2.255643	2.357824	2.348312	2.371057	2.464495	2.369956	2.324094	2.428745	2.463310	2.377031	2.419868	2.394999	2.450618	2.086816	2.134518	2.178203	2.453366	2.420644	2.382610	2.470106	2.338142	2.346011
0.968421	1.068322	3.408607	2.207666	2.320242	2.304565	2.336392	2.421252	2.330495	2.286406	2.387370	2.418734	2.334209	2.376665	2.356928	2.405990	2.047401	2.098370	2.140377	2.411522	2.384290	2.345474	2.434071	2.302117	2.307109
0.971930	1.020080	3.353140	2.156691	2.278735	2.257283	2.297752	2.374061	2.287385	2.245190	2.342027	2.370021	2.287653	2.329440	2.315124	2.357703	2.004923	2.059052	2.099295	2.365392	2.343689	2.304225	2.393579	2.262354	2.264195
0.975439	0.972211	3.287638	2.102898	2.233459	2.206629	2.255262	2.323085	2.240754	2.200581	2.292869	2.317383	2.237538	2.278373	2.269721	2.305928	1.959528	2.016694	2.055086	2.315151	2.298992	2.258993	2.348763	2.218973	2.217417
0.978947	0.924826	3.212420	2.046482	2.184597	2.152792	2.209074	2.268515	2.190753	2.152738	2.240082	2.261055	2.184064	2.223673	2.220880	2.250857	1.911382	1.971444	2.007905	2.261008	2.250380	2.209946	2.299795	2.172121	2.166954
0.982456	0.878030	3.127933	1.987658	2.132360	2.095984	2.159370	2.210569	2.137564	2.101845	2.183878	2.201302	2.127454	2.165578	2.168786	2.192708	1.860669	1.923475	1.957927	2.203203	2.198066	2.157280	2.246877	2.121971	2.113017
0.985965	0.831929	3.034745	1.926654	2.076979	2.036439	2.106359	2.149493	2.081392	2.048107	2.124497	2.138410	2.067954	2.104349	2.113646	2.131719	1.807593	1.872975	1.905347	2.142005	2.142289	2.101224	2.190248	2.068724	2.055847
0.989474	0.786620	2.933539	1.863711	2.018709	1.974411	2.050274	2.085552	2.022464	1.991746	2.062203	2.072682	2.005830	2.040273	2.055690	2.068146	1.752373	1.820151	1.850380	2.077709	2.083315	2.042034	2.130173	2.012601	1.995708
0.992982	0.742201	2.825096	1.799084	1.957825	1.910172	1.991370	2.019036	1.961030	1.933005	1.997280	2.004443	1.941361	1.973653	1.995164	2.002262	1.695243	1.765223	1.793255	2.010634	2.021432	1.979987	2.066947	1.953847	1.932888
0.996491	0.698763	2.710288	1.733034	1.894616	1.844004	1.929923	1.950250	1.897356	1.872138	1.930032	1.934027	1.874845	1.904813	1.932333	1.934354	1.636449	1.708426	1.734216	1.941115	1.956946	1.915387	2.000886	1.892723	1.867694
1.000000	0.656393	2.590057	1.665833	1.829384	1.776205	1.866223	1.879513	1.831726	1.809413	1.860776	1.861779	1.806587	1.834085	1.867475	1.864719	1.576247	1.650005	1.673520	1.869506	1.890180	1.848550	1.932326	1.829507	1.800449
1.003509	0.615172	2.465400	1.597753	1.762442	1.707079	1.800576	1.807158	1.764434	1.745108	1.789843	1.788053	1.736902	1.761813	1.800879	1.793663	1.514898	1.590213	1.611430	1.796168	1.821467	1.779809	1.861619	1.764488	1.731488
1.007018	0.575177	2.337348	1.529073	1.694110	1.636934	1.733295	1.733523	1.695783	1.679507	1.717569	1.713204	1.666108	1.688347	1.732843	1.721498	1.452670	1.529309	1.548219	1.721473	1.751151	1.709507	1.789128	1.697967	1.661153
1.010526	0.536477	2.206954	1.460067	1.624709	1.566081	1.664702	1.658949	1.626082	1.612897	1.644296	1.637585	1.594528	1.614037	1.663670	1.648537	1.389833	1.467556	1.484161	1.645792	1.679579	1.637993	1.715225	1.630250	1.589791
1.014035	0.499137	2.075266	1.391011	1.554563	1.494831	1.595120	1.583781	1.555645	1.545566	1.570366	1.561549	1.522479	1.539234	1.593665	1.575093	1.326654	1.405216	1.419535	1.569499	1.607100	1.565616	1.640282	1.561646	1.517749
1.017544	0.463211	1.943315	1.322173	1.483992	1.423488	1.524875	1.508357	1.484783	1.477803	1.496119	1.485439	1.450276	1.464281	1.523135	1.501475	1.263399	1.342552	1.354614	1.492960	1.534061	1.492728	1.564675	1.492464	1.445372
1.021053	0.428748	1.812095	1.253814	1.413308	1.352350	1.454286	1.433011	1.413803	1.409888	1.421886	1.409589	1.378227	1.389514	1.452381	1.427987	1.200327	1.279822	1.289671	1.416533	1.460802	1.419672	1.488771	1.423013	1.372996
1.024561	0.395790	1.682549	1.186185	1.342816	1.281707	1.383669	1.358067	1.343006	1.342099	1.347991	1.334319	1.306628	1.315256	1.381700	1.354923	1.137690	1.217276	1.224970	1.340563	1.387654	1.346783	1.412930	1.353591	1.300948
1.028070	0.364368	1.555553	1.119527	1.272811	1.211833	1.313327	1.283834	1.272684	1.274701	1.274745	1.259935	1.235764	1.241818	1.311379	1.282564	1.075729	1.155157	1.160766	1.265381	1.314938	1.274386	1.337499	1.284491	1.229542
1.031579	0.334505	1.431909	1.054064	1.203570	1.142991	1.243553	1.210607	1.203115	1.207950	1.202443	1.186723	1.165904	1.169490	1.241694	1.211179	1.014672	1.093699	1.097305	1.191298	1.242956	1.202788	1.262812	1.215993	1.159073
1.035088	0.306216	1.312328	0.990009	1.135358	1.075424	1.174626	1.138664	1.134564	1.142088	1.131362	1.114951	1.097300	1.098545	1.172908	1.141021	0.954735	1.033122	1.034818	1.118605	1.171997	1.132281	1.189181	1.148365	1.089820
1.038596	0.279507	1.197432	0.927555	1.068418	1.009358	1.106807	1.068262	1.067278	1.077342	1.061759	1.044862	1.030184	1.029234	1.105269	1.072324	0.896118	0.973630	0.973521	1.047569	1.102328	1.063134	1.116899	1.081855	1.022041
1.042105	0.254374	1.087740	0.866877	1.002978	0.945000	1.040337	0.999633	1.001486	1.013921	0.993871	0.976679	0.964770	0.961782	1.039006	1.005303	0.839001	0.915416	0.913614	0.978432	1.034196	0.995598	1.046235	1.016697	0.955970
1.045614	0.230805	0.983675	0.808132	0.939240	0.882534	0.975439	0.932991	0.937395	0.952019	0.927910	0.910598	0.901249	0.896393	0.974331	0.940153	0.783549	0.858654	0.855280	0.911410	0.967823	0.929896	0.977435	0.953105	0.891817
1.049123	0.208780	0.885557	0.751457	0.877389	0.822123	0.912314	0.868520	0.875193	0.891810	0.864063	0.846793	0.839789	0.833245	0.911435	0.877046	0.729907	0.803501	0.798682	0.846693	0.903410	0.866228	0.910716	0.891270	0.829767
1.052632	0.188272	0.793610	0.696968	0.817583	0.763907	0.851139	0.806383	0.815044	0.833446	0.802494	0.785408	0.780537	0.772488	0.850488	0.816134	0.678202	0.750096	0.743963	0.784441	0.841132	0.804770	0.846269	0.831364	0.769981
1.056140	0.169243	0.707965	0.644762	0.759960	0.708005	0.792070	0.746716	0.757091	0.777064	0.743342	0.726566	0.723615	0.714249	0.791638	0.757544	0.628538	0.698559	0.691248	0.724788	0.781140	0.745670	0.784257	0.773536	0.712593
1.059649	0.151652	0.628663	0.594915	0.704635	0.654511	0.735239	0.689628	0.701452	0.722778	0.686718	0.670363	0.669124	0.658627	0.735012	0.701384	0.581002	0.648993	0.640640	0.667839	0.723557	0.689051	0.724816	0.717912	0.657711
1.063158	0.135450	0.555668	0.547482	0.651700	0.603500	0.680753	0.635206	0.648224	0.670681	0.632711	0.616870	0.617140	0.605697	0.680714	0.647734	0.535661	0.601480	0.592224	0.613674	0.668486	0.635008	0.668053	0.664597	0.605417
1.066667	0.120582	0.488869	0.502500	0.601223	0.555021	0.628698	0.583509	0.597479	0.620848	0.581384	0.566134	0.567719	0.555509	0.628828	0.596658	0.492563	0.556086	0.546062	0.562345	0.616002	0.583613	0.614048	0.613671	0.555772
1.070175	0.106991	0.428094	0.459986	0.553254	0.509107	0.579138	0.534575	0.549269	0.573335	0.532777	0.518182	0.520894	0.508091	0.579415	0.548195	0.451736	0.512858	0.502200	0.513880	0.566157	0.534914	0.562857	0.565195	0.508809
1.073684	0.094614	0.373118	0.419942	0.507821	0.465768	0.532114	0.488420	0.503625	0.528179	0.486907	0.473016	0.476680	0.463448	0.532515	0.502365	0.413194	0.471826	0.460664	0.468285	0.518984	0.488935	0.514509	0.519209	0.464542
1.077193	0.083385	0.323671	0.382349	0.464931	0.424997	0.487647	0.445036	0.460558	0.485398	0.443773	0.430621	0.435070	0.421564	0.488149	0.459170	0.376931	0.433004	0.421462	0.425543	0.474491	0.445678	0.469010	0.475732	0.422963
1.080702	0.073238	0.279449	0.347177	0.424575	0.386770	0.445739	0.404399	0.420059	0.444995	0.403351	0.390962	0.396043	0.382406	0.446321	0.418591	0.342928	0.396389	0.384586	0.385617	0.432667	0.405125	0.426347	0.434764	0.384046
1.084211	0.064104	0.240124	0.314380	0.386728	0.351047	0.406375	0.366465	0.382104	0.406957	0.365602	0.353988	0.359559	0.345923	0.407014	0.380597	0.311150	0.361965	0.350013	0.348453	0.393486	0.367241	0.386482	0.396289	0.347747
1.087719	0.055914	0.205349	0.283900	0.351349	0.317773	0.369521	0.331176	0.346650	0.371257	0.330470	0.319633	0.325566	0.312049	0.370200	0.345138	0.281552	0.329704	0.317707	0.313981	0.356903	0.331973	0.349365	0.360275	0.314006
1.091228	0.048599	0.174769	0.255667	0.318382	0.286883	0.335131	0.298459	0.313644	0.337854	0.297885	0.287819	0.293998	0.280706	0.335831	0.312153	0.254075	0.299564	0.287617	0.282117	0.322859	0.299254	0.314926	0.326675	0.282751
1.094737	0.042092	0.148029	0.229602	0.287761	0.258299	0.303144	0.268228	0.283018	0.306695	0.267765	0.258457	0.264777	0.251802	0.303850	0.281569	0.228653	0.271493	0.259684	0.252765	0.291281	0.269004	0.283082	0.295429	0.253896
1.098246	0.036326	0.124776	0.205619	0.259411	0.231936	0.273489	0.240390	0.254693	0.277719	0.240017	0.231447	0.237817	0.225238	0.274187	0.253303	0.205209	0.245430	0.233836	0.225822	0.262087	0.241131	0.253740	0.266467	0.227349
1.101754	0.031238	0.104667	0.183626	0.233244	0.207699	0.246084	0.214840	0.228583	0.250855	0.214541	0.206684	0.213024	0.200908	0.246763	0.227263	0.183660	0.221307	0.209996	0.201173	0.235185	0.215537	0.226795	0.239707	0.203007
1.105263	0.026766	0.087372	0.163522	0.209170	0.185490	0.220839	0.191469	0.204592	0.226023	0.191229	0.184055	0.190297	0.178697	0.221490	0.203351	0.163919	0.199046	0.188078	0.178700	0.210476	0.192115	0.202136	0.215062	0.180761
1.108772	0.022850	0.072581	0.145208	0.187089	0.165203	0.197659	0.170162	0.182620	0.203139	0.169968	0.163445	0.169532	0.158491	0.198273	0.181463	0.145892	0.178568	0.167993	0.158281	0.187853	0.170752	0.179646	0.192438	0.160498
1.112281	0.019437	0.059998	0.128578	0.166900	0.146733	0.176441	0.150800	0.162562	0.182112	0.150643	0.144735	0.150620	0.140168	0.177014	0.161492	0.129486	0.159787	0.149646	0.139790	0.167207	0.151333	0.159203	0.171733	0.142104
1.115789	0.016472	0.049355	0.113528	0.148498	0.129970	0.157081	0.133265	0.144311	0.162851	0.133135	0.127806	0.133450	0.123609	0.157609	0.143328	0.114603	0.142614	0.132939	0.123102	0.148426	0.133740	0.140682	0.152846	0.125462
1.119298	0.013909	0.040400	0.099953	0.131777	0.114804	0.139471	0.117436	0.127757	0.145259	0.117326	0.112538	0.117913	0.108693	0.139952	0.126859	0.101145	0.126959	0.117776	0.108092	0.131395	0.117854	0.123960	0.135671	0.110454
1.122807	0.011701	0.032907	0.087747	0.116629	0.101129	0.123504	0.103193	0.112789	0.129239	0.103099	0.098813	0.103897	0.095303	0.123937	0.111975	0.089016	0.112732	0.104057	0.094637	0.116000	0.103557	0.108913	0.120102	0.096964
1.126316	0.009806	0.026671	0.076810	0.102950	0.088835	0.109072	0.090421	0.099300	0.114693	0.090337	0.086515	0.091294	0.083321	0.109457	0.098566	0.078120	0.099839	0.091684	0.082614	0.102129	0.090733	0.095416	0.106033	0.084878
1.129825	0.008188	0.021510	0.067041	0.090633	0.077819	0.096067	0.079004	0.087182	0.101525	0.078927	0.075532	0.079997	0.072635	0.096405	0.086524	0.068363	0.088192	0.080559	0.071909	0.089670	0.079268	0.083351	0.093359	0.074087
1.133333	0.006811	0.017262	0.058345	0.079578	0.067980	0.084384	0.068831	0.076331	0.089639	0.068759	0.065754	0.069903	0.063136	0.084677	0.075743	0.059654	0.077702	0.070590	0.062407	0.078514	0.069052	0.072601	0.081978	0.064481
1.136842	0.005645	0.013784	0.050628	0.069685	0.059218	0.073922	0.059797	0.066643	0.078942	0.059728	0.057078	0.060913	0.054720	0.074173	0.066122	0.051906	0.068281	0.061683	0.054002	0.068557	0.059978	0.063055	0.071789	0.055960
1.140351	0.004660	0.010951	0.043804	0.060859	0.051442	0.064582	0.051799	0.058023	0.069343	0.051733	0.049405	0.052931	0.047287	0.064794	0.057562	0.045036	0.059846	0.053750	0.046592	0.059697	0.051945	0.054605	0.062695	0.048425
1.143860	0.003833	0.008658	0.037788	0.053009	0.044561	0.056269	0.044743	0.050377	0.060755	0.044678	0.042640	0.045865	0.040745	0.056445	0.049971	0.038962	0.052315	0.046708	0.040080	0.051838	0.044858	0.047151	0.054604	0.041784
1.147368	0.003140	0.006810	0.032502	0.046048	0.038492	0.048893	0.038537	0.043615	0.053093	0.038472	0.036695	0.039632	0.035006	0.049036	0.043260	0.033611	0.045613	0.040475	0.034377	0.044888	0.038625	0.040595	0.047427	0.035949
1.150877	0.002563	0.005330	0.027874	0.039893	0.033155	0.042368	0.033095	0.037655	0.046277	0.033032	0.031487	0.034149	0.029986	0.042482	0.037346	0.028911	0.039665	0.034976	0.029397	0.038763	0.033160	0.034849	0.041081	0.030840
1.154386	0.002084	0.004150	0.023833	0.034468	0.028478	0.036614	0.028341	0.032418	0.040232	0.028278	0.026940	0.029342	0.025611	0.036702	0.032149	0.024796	0.034402	0.030140	0.025065	0.033380	0.028386	0.029829	0.035487	0.026380
1.157895	0.001688	0.003216	0.020318	0.029701	0.024392	0.031555	0.024199	0.027831	0.034886	0.024137	0.022983	0.025140	0.021810	0.031621	0.027598	0.021206	0.029758	0.025900	0.021308	0.028664	0.024228	0.025458	0.030570	0.022499
1.161404	0.001362	0.002479	0.017270	0.025523	0.020832	0.027120	0.020602	0.023825	0.030171	0.020542	0.019550	0.021479	0.018519	0.027167	0.023625	0.018082	0.025674	0.022193	0.018060	0.024546	0.020618	0.021664	0.026262	0.019133
1.164912	0.001095	0.001901	0.014635	0.021875	0.017741	0.023245	0.017489	0.020338	0.026026	0.017431	0.016581	0.018299	0.015677	0.023276	0.020166	0.015374	0.022091	0.018964	0.015261	0.020961	0.017494	0.018381	0.022500	0.016223
1.168421	0.000876	0.001451	0.012366	0.018697	0.015066	0.019869	0.014804	0.017312	0.022391	0.014748	0.014022	0.015546	0.013233	0.019886	0.017165	0.013034	0.018959	0.016159	0.012858	0.017849	0.014800	0.015550	0.019223	0.013716
1.171930	0.000699	0.001102	0.010417	0.015937	0.012758	0.016937	0.012494	0.014694	0.019214	0.012440	0.011823	0.013169	0.011136	0.016943	0.014570	0.011017	0.016227	0.013730	0.010801	0.015156	0.012484	0.013116	0.016378	0.011562
1.175439	0.000555	0.000832	0.008748	0.013548	0.010772	0.014397	0.010514	0.012437	0.016445	0.010463	0.009940	0.011124	0.009344	0.014395	0.012331	0.009285	0.013852	0.011633	0.009046	0.012833	0.010499	0.011031	0.013915	0.009718
1.178947	0.000439	0.000625	0.007325	0.011485	0.009070	0.012205	0.008822	0.010496	0.014037	0.008774	0.008332	0.009370	0.007817	0.012195	0.010407	0.007803	0.011793	0.009829	0.007553	0.010836	0.008804	0.009249	0.011790	0.008144
1.182456	0.000346	0.000468	0.006115	0.009711	0.007614	0.010318	0.007381	0.008833	0.011951	0.007335	0.006963	0.007869	0.006520	0.010303	0.008758	0.006538	0.010014	0.008281	0.006288	0.009124	0.007360	0.007733	0.009962	0.006805
1.185965	0.000272	0.000348	0.005089	0.008188	0.006374	0.008699	0.006157	0.007412	0.010148	0.006115	0.005803	0.006590	0.005422	0.008680	0.007350	0.005462	0.008480	0.006957	0.005219	0.007660	0.006135	0.006446	0.008394	0.005669
1.189474	0.000213	0.000257	0.004223	0.006885	0.005320	0.007313	0.005121	0.006202	0.008594	0.005082	0.004821	0.005503	0.004495	0.007292	0.006150	0.004549	0.007162	0.005828	0.004318	0.006413	0.005099	0.005357	0.007053	0.004709
1.192982	0.000166	0.000190	0.003493	0.005773	0.004428	0.006131	0.004246	0.005175	0.007259	0.004211	0.003994	0.004583	0.003716	0.006109	0.005131	0.003778	0.006033	0.004868	0.003563	0.005354	0.004225	0.004440	0.005910	0.003900
1.196491	0.000129	0.000139	0.002881	0.004828	0.003675	0.005126	0.003511	0.004305	0.006115	0.003479	0.003298	0.003805	0.003062	0.005103	0.004269	0.003128	0.005068	0.004055	0.002930	0.004457	0.003490	0.003668	0.004938	0.003220
1.200000	0.000099	0.000101	0.002369	0.004026	0.003041	0.004274	0.002895	0.003571	0.005138	0.002865	0.002716	0.003150	0.002516	0.004251	0.003541	0.002583	0.004246	0.003368	0.002403	0.003700	0.002875	0.003021	0.004115	0.002651
